tweet_id,score,handle,timestamp,ticker
1243075957294055424,19.945233681558868,@elonmusk,2020-03-26 06:56:00,"AAPL, BAC, DIS, KO, LDOS, LMT, NIO, NOC, PINS, SNAP, TSLA"
1281141343012614153,19.518936571299506,@elonmusk,2020-07-09 07:55:00,"AAPL, BAC, DIS, KO, LDOS, LMT, NIO, NOC, PINS, SNAP, TSLA, WKHS"
1270212554166394880,18.73386681622346,@elonmusk,2020-06-09 04:08:00,"AAPL, BAC, DIS, KO, LMT, NIO, PINS, SNAP, TSLA"
1255760749202309120,18.468995478868365,@elonmusk,2020-04-30 07:01:00,"AAPL, BAC, DIS, KO, LMT, NIO, NOC, PINS, SNAP, TSLA, WKHS"
1244839565468164101,16.987383004297,@elonmusk,2020-03-31 04:03:00,"AAPL, BAC, DIS, KO, NIO, TSLA"
1298852458375020546,16.476242824731468,@elonmusk,2020-08-27 04:52:00,"AAPL, BAC, DIS, KO, NIO, PINS, TSLA, WKHS"
1344717967205019649,16.134435707540046,@nntaleb,2020-12-31 18:31:00,"BAC, JPM"
1326910115329478657,15.970247111433922,@realDonaldTrump,2020-11-12 15:03:00,"FOX, LVS, MGM, WYNN"
1326909956994568194,15.970247111433922,@realDonaldTrump,2020-11-12 15:03:00,"FOX, LVS, MGM, WYNN"
1326910731237928962,15.954944242369761,@realDonaldTrump,2020-11-12 15:06:00,"FOX, LVS, MGM, WYNN"
1326910161563361282,15.950506999890903,@realDonaldTrump,2020-11-12 15:04:00,"FOX, LVS, MGM, WYNN"
1265646238768209920,14.76724800143226,@SenWarren,2020-05-27 13:43:00,"BAC, C, GS, JPM, WFC"
1252235608501575682,14.596633904807723,@realDonaldTrump,2020-04-20 13:34:00,"FOX, LVS, MGM, WYNN"
1316260035895455748,13.646703454591915,@elonmusk,2020-10-14 05:44:00,"AAPL, BAC, DIS, KO, NIO, PINS, SNAP, TSLA, WKHS"
1156244863161110528,12.912032861093174,@realDonaldTrump,2019-07-30 16:33:00,"FOX, LVS, WYNN"
1329116277164675074,12.775174571693345,@elonmusk,2020-11-18 17:10:00,"AAPL, BAC, DIS, KO, LMT, NIO, NOC, PINS, SNAP, TSLA, WKHS"
1303382013005754376,12.42332350020151,@paulkrugman,2020-09-08 16:51:00,"AAPL, AMZN, MSFT, WMT"
1308722925344874498,12.153420474652334,@nntaleb,2020-09-23 10:34:00,"BAC, JPM"
1024676935065120768,11.997120008919008,@realDonaldTrump,2018-08-01 14:57:00,"FOX, LVS, MGM, WYNN"
1270410940132069385,11.976951920038353,@realDonaldTrump,2020-06-09 17:16:00,"LVS, MGM, WYNN"
1298875995014004741,11.2674429624587,@elonmusk,2020-08-27 06:26:00,"AAPL, BAC, DIS, KO, LMT, NIO, PINS, SNAP, TSLA, WKHS"
1248317562984767488,11.147058577212558,@SenWarren,2020-04-09 18:05:00,"BAC, C, GS, JPM, WFC"
1266016547463725057,11.106692293722746,@nntaleb,2020-05-28 14:14:00,"BAC, JPM"
1265683323843686402,11.019012016149077,@realDonaldTrump,2020-05-27 16:10:00,"LVS, MGM, WYNN"
1334889747009982472,10.674454121966736,@SenWarren,2020-12-04 15:32:00,"BAC, C, GS, JPM, WFC"
1235144228986118145,10.462758744381008,@richardbranson,2020-03-04 09:39:00,"AAL, BA, DAL, SPCE"
1265264899384586241,9.75554937666174,@realDonaldTrump,2020-05-26 12:27:00,"FOX, LVS, MGM, WYNN"
1328568594360373250,9.653973512743818,@elonmusk,2020-11-17 04:54:00,"AAPL, BAC, DIS, KO, NIO, PINS, SNAP, TSLA, WKHS"
1290959332364910593,9.497879188057555,@elonmusk,2020-08-05 10:08:00,"AAPL, BAC, BAH, DIS, KO, LDOS, LMT, MMS, NIO, NOC, PINS, SNAP, TSLA, WKHS"
1161277330372907008,9.030502739343781,@richardbranson,2019-08-13 13:38:00,"AAL, BA, DAL"
